,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
2159,FW510-R12_contig_1_1356,K03210,Environmental Information Processing,Membrane transport,Bacterial secretion system,yajC; preprotein translocase subunit,ko09130,ko09131,ko03070,1.5918702528205457,0.5108986312140898,0.09848716498311792,-1.1388851862936518,-1.7867655849579651,-0.33634436212013935,0.40803800592241335,0.6527010784315895
2160,FW510-R12_contig_1_1356,K03210,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,yajC; preprotein translocase subunit,ko09140,ko09145,ko02024,1.5918702528205457,0.5108986312140898,0.09848716498311792,-1.1388851862936518,-1.7867655849579651,-0.33634436212013935,0.40803800592241335,0.6527010784315895
2161,FW510-R12_contig_1_1356,K03210,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,yajC; preprotein translocase subunit,ko09180,ko09183,ko02044,1.5918702528205457,0.5108986312140898,0.09848716498311792,-1.1388851862936518,-1.7867655849579651,-0.33634436212013935,0.40803800592241335,0.6527010784315895
2162,FW510-R12_contig_1_1357,K03072,Genetic Information Processing,"Folding, sorting and degradation",Protein export,secD; preprotein translocase subunit,ko09120,ko09123,ko03060,1.6963452060700233,0.16104696154271303,-0.5979204373711557,-1.9652410493101138,-0.14099290381084761,-0.07616249727661296,0.0003653842434466169,0.9225593359125518
2163,FW510-R12_contig_1_1357,K03072,Environmental Information Processing,Membrane transport,Bacterial secretion system,secD; preprotein translocase subunit,ko09130,ko09131,ko03070,1.6963452060700233,0.16104696154271303,-0.5979204373711557,-1.9652410493101138,-0.14099290381084761,-0.07616249727661296,0.0003653842434466169,0.9225593359125518
2164,FW510-R12_contig_1_1357,K03072,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,secD; preprotein translocase subunit,ko09180,ko09183,ko02044,1.6963452060700233,0.16104696154271303,-0.5979204373711557,-1.9652410493101138,-0.14099290381084761,-0.07616249727661296,0.0003653842434466169,0.9225593359125518
2228,FW510-R12_contig_1_1402,K06997,Not Included in Pathway or Brite,Unclassified: metabolism,Amino acid,"yggS, PROSC; PLP dependent",ko09190,ko09191,ko99985,1.3348707048093742,0.3533974768275556,-0.5410561764273514,-2.269510005126751,0.19587679675516695,0.5375561639042359,-0.15690109472935168,0.5457661339871323
2237,FW510-R12_contig_1_1407,K07386,Brite Hierarchies,Protein families: metabolism,Peptidases and inhibitors,pepO; putative endopeptidase,ko09180,ko09181,ko01002,1.4064842989064712,0.7031724743780166,-0.20244835857692292,-2.2637838012313334,0.4989864561838486,-0.0003697131871157427,-0.29748530900882064,0.15544395253584364
2296,FW510-R12_contig_1_1447,K11927,Genetic Information Processing,"Folding, sorting and degradation",RNA degradation,rhlE; ATP-dependent RNA helicase RhlE,ko09120,ko09123,ko03018,1.9246318680677381,0.35490592438292584,0.168563008183938,-1.7482282602837018,-0.9994462620664454,-0.09353792019448594,0.20675054257682102,0.1863610993332119
2297,FW510-R12_contig_1_1447,K11927,Brite Hierarchies,Protein families: genetic information processing,Messenger RNA biogenesis,rhlE; ATP-dependent RNA helicase RhlE,ko09180,ko09182,ko03019,1.9246318680677381,0.35490592438292584,0.168563008183938,-1.7482282602837018,-0.9994462620664454,-0.09353792019448594,0.20675054257682102,0.1863610993332119
2301,FW510-R12_contig_1_1450,K03775,Brite Hierarchies,Protein families: genetic information processing,Chaperones and folding catalysts,slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,ko09180,ko09182,ko03110,1.1786690703678475,0.200182726807237,-0.13741224258973334,-2.0389349263231438,-1.0289056734598543,0.49202334531236847,0.3481962480954219,0.9861814517898474
2320,FW510-R12_contig_1_1466,K01754,Metabolism,Amino acid metabolism,"Glycine, serine and threonine metabolism","E4.3.1.19, ilvA, tdcB; threonine dehydratase",ko09100,ko09105,ko00260,1.4202579303364653,0.16034007878622342,-0.2928129974090553,-1.6994591608262402,-1.295598640379786,0.23724497240101108,0.44526774870178254,1.024760068389594
2321,FW510-R12_contig_1_1466,K01754,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","E4.3.1.19, ilvA, tdcB; threonine dehydratase",ko09100,ko09105,ko00290,1.4202579303364653,0.16034007878622342,-0.2928129974090553,-1.6994591608262402,-1.295598640379786,0.23724497240101108,0.44526774870178254,1.024760068389594
2322,FW510-R12_contig_1_1466,K02990,Genetic Information Processing,Translation,Ribosome,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein",ko09120,ko09122,ko03010,1.4202579303364653,0.16034007878622342,-0.2928129974090553,-1.6994591608262402,-1.295598640379786,0.23724497240101108,0.44526774870178254,1.024760068389594
2323,FW510-R12_contig_1_1466,K02990,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein",ko09180,ko09182,ko03011,1.4202579303364653,0.16034007878622342,-0.2928129974090553,-1.6994591608262402,-1.295598640379786,0.23724497240101108,0.44526774870178254,1.024760068389594
2324,FW510-R12_contig_1_1466,K02990,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein",ko09180,ko09182,ko03029,1.4202579303364653,0.16034007878622342,-0.2928129974090553,-1.6994591608262402,-1.295598640379786,0.23724497240101108,0.44526774870178254,1.024760068389594
2325,FW510-R12_contig_1_1467,K02963,Genetic Information Processing,Translation,Ribosome,"RP-S18, MRPS18, rpsR; small subunit ribosomal protein",ko09120,ko09122,ko03010,1.5349514153033388,0.09206456482651862,-0.5024195046669708,-1.6961296724240624,-0.8868736670484768,-0.21733102585739889,0.47157628165584137,1.204161608211219
2326,FW510-R12_contig_1_1467,K02963,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S18, MRPS18, rpsR; small subunit ribosomal protein",ko09180,ko09182,ko03011,1.5349514153033388,0.09206456482651862,-0.5024195046669708,-1.6961296724240624,-0.8868736670484768,-0.21733102585739889,0.47157628165584137,1.204161608211219
2327,FW510-R12_contig_1_1468,K02939,Genetic Information Processing,Translation,Ribosome,"RP-L9, MRPL9, rplI; large subunit ribosomal protein",ko09120,ko09122,ko03010,1.524794730053806,0.01894171168014087,-0.6631454450238352,-1.8849976577238365,-0.5183139888279494,0.09042519453202605,0.28077263109592837,1.1515228242137157
2328,FW510-R12_contig_1_1468,K02939,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-L9, MRPL9, rplI; large subunit ribosomal protein",ko09180,ko09182,ko03011,1.524794730053806,0.01894171168014087,-0.6631454450238352,-1.8849976577238365,-0.5183139888279494,0.09042519453202605,0.28077263109592837,1.1515228242137157
2337,FW510-R12_contig_1_1473,K02959,Genetic Information Processing,Translation,Ribosome,"RP-S16, MRPS16, rpsP; small subunit ribosomal protein",ko09120,ko09122,ko03010,1.1708611977745529,0.020696362351252297,-0.16354965480033323,-1.9152776015823645,-1.1760190113330384,0.8253133425091428,0.3918703067089297,0.8461050583718673
2338,FW510-R12_contig_1_1473,K02959,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S16, MRPS16, rpsP; small subunit ribosomal protein",ko09180,ko09182,ko03011,1.1708611977745529,0.020696362351252297,-0.16354965480033323,-1.9152776015823645,-1.1760190113330384,0.8253133425091428,0.3918703067089297,0.8461050583718673
2339,FW510-R12_contig_1_1473,K02959,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,"RP-S16, MRPS16, rpsP; small subunit ribosomal protein",ko09180,ko09182,ko03029,1.1708611977745529,0.020696362351252297,-0.16354965480033323,-1.9152776015823645,-1.1760190113330384,0.8253133425091428,0.3918703067089297,0.8461050583718673
2340,FW510-R12_contig_1_1474,K02860,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,rimM; 16S rRNA processing protein,ko09180,ko09182,ko03009,1.4286863365833242,-0.04528171081515898,-0.2496906903716485,-1.9169639622258972,-0.9093232031802111,0.21810938931938217,0.3778947230693271,1.0965691176208883
2341,FW510-R12_contig_1_1475,K00554,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,trmD; tRNA (guanine37-N1)-methyltransferase,ko09180,ko09182,ko03016,1.626890686064174,0.13981836890371602,-0.45826245278180017,-2.045550857391863,-0.5040638073971617,0.47485953019232147,0.09487622789529221,0.671432304515306
2342,FW510-R12_contig_1_1475,K01770,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,"ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ko09100,ko09109,ko00900,1.626890686064174,0.13981836890371602,-0.45826245278180017,-2.045550857391863,-0.5040638073971617,0.47485953019232147,0.09487622789529221,0.671432304515306
2347,FW510-R12_contig_1_1478,K01843,Metabolism,Amino acid metabolism,Lysine degradation,"kamA; lysine 2,3-aminomutase",ko09100,ko09105,ko00310,1.1414840620773272,0.32047124531743576,-0.11916500323982214,-1.6997076845640446,-1.45146128736511,0.2277637743616312,0.41393138495750437,1.166683508455077
2348,FW510-R12_contig_1_1478,K19810,Brite Hierarchies,Protein families: genetic information processing,Translation factors,"epmB; L-lysine 2,3-aminomutase",ko09180,ko09182,ko03012,1.1414840620773272,0.32047124531743576,-0.11916500323982214,-1.6997076845640446,-1.45146128736511,0.2277637743616312,0.41393138495750437,1.166683508455077
2350,FW510-R12_contig_1_1480,K12960,Metabolism,Amino acid metabolism,Cysteine and methionine metabolism,mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31,ko09100,ko09105,ko00270,1.5102539056993538,0.2319121286725099,-0.37911771043533843,-2.2077714685633674,0.017217092697831886,-0.13763244987520531,0.1976310771220688,0.767507424682137
2351,FW510-R12_contig_1_1481,K09780,Not Included in Pathway or Brite,Unclassified,Unclassified,K09780; uncharacterized,ko09190,ko09194,ko99997,1.4939180032404689,0.6195263018132662,0.054496447381748386,-1.573883244896031,0.8269898558398613,-1.431567809217968,-0.28711272014518235,0.29763316598383954
2424,FW510-R12_contig_1_1520,K01960,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),pycB; pyruvate carboxylase subunit B,ko09100,ko09101,ko00020,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2425,FW510-R12_contig_1_1520,K01960,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,pycB; pyruvate carboxylase subunit B,ko09100,ko09101,ko00620,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2426,FW510-R12_contig_1_1520,K01960,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,pycB; pyruvate carboxylase subunit B,ko09100,ko09102,ko00720,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2427,FW510-R12_contig_1_1520,K01965,Metabolism,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,"PCCA, pccA; propionyl-CoA carboxylase alpha chain",ko09100,ko09101,ko00630,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2428,FW510-R12_contig_1_1520,K01965,Metabolism,Carbohydrate metabolism,Propanoate metabolism,"PCCA, pccA; propionyl-CoA carboxylase alpha chain",ko09100,ko09101,ko00640,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2429,FW510-R12_contig_1_1520,K01965,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation","PCCA, pccA; propionyl-CoA carboxylase alpha chain",ko09100,ko09105,ko00280,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2430,FW510-R12_contig_1_1520,K01968,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit,ko09100,ko09105,ko00280,0.6199785323005854,0.11033391814954595,-0.24656431639747886,-2.354215685937555,-0.37285556864172553,0.7256525975920392,0.45628550324091266,1.0613850196936843
2435,FW510-R12_contig_1_1526,K02968,Genetic Information Processing,Translation,Ribosome,"RP-S20, rpsT; small subunit ribosomal protein",ko09120,ko09122,ko03010,1.1502723080346138,0.3599910373240186,0.2733877887528265,-1.5818484046588774,-1.7449126837112727,0.2632705019538414,0.5034120903941746,0.7764273619106732
2436,FW510-R12_contig_1_1526,K02968,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S20, rpsT; small subunit ribosomal protein",ko09180,ko09182,ko03011,1.1502723080346138,0.3599910373240186,0.2733877887528265,-1.5818484046588774,-1.7449126837112727,0.2632705019538414,0.5034120903941746,0.7764273619106732
2481,FW510-R12_contig_1_1565,K00248,Metabolism,Carbohydrate metabolism,Propanoate metabolism,"ACADS, bcd; butyryl-CoA dehydrogenase",ko09100,ko09101,ko00640,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2482,FW510-R12_contig_1_1565,K00248,Metabolism,Carbohydrate metabolism,Butanoate metabolism,"ACADS, bcd; butyryl-CoA dehydrogenase",ko09100,ko09101,ko00650,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2483,FW510-R12_contig_1_1565,K00248,Metabolism,Lipid metabolism,Fatty acid degradation,"ACADS, bcd; butyryl-CoA dehydrogenase",ko09100,ko09103,ko00071,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2484,FW510-R12_contig_1_1565,K00248,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation","ACADS, bcd; butyryl-CoA dehydrogenase",ko09100,ko09105,ko00280,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2485,FW510-R12_contig_1_1565,K00248,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,"ACADS, bcd; butyryl-CoA dehydrogenase",ko09100,ko09106,ko00410,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2486,FW510-R12_contig_1_1565,K09478,Metabolism,Lipid metabolism,Fatty acid degradation,ACADSB; short-chain 2-methylacyl-CoA dehydrogenase,ko09100,ko09103,ko00071,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2487,FW510-R12_contig_1_1565,K09478,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",ACADSB; short-chain 2-methylacyl-CoA dehydrogenase,ko09100,ko09105,ko00280,1.3142082661585714,0.49381029432998647,-0.07923364992008972,-1.7182001539248064,-1.1056057968109152,-0.5065688021982119,0.40773185673837536,1.19385798562709
2511,FW510-R12_contig_1_1575,K00252,Metabolism,Lipid metabolism,Fatty acid degradation,"GCDH, gcdH; glutaryl-CoA dehydrogenase",ko09100,ko09103,ko00071,1.040719181494243,0.35161751782219913,0.08365738059211658,-2.154351045624704,-0.9002998809543408,0.016140214735880683,0.543022900249508,1.0194937316851
2512,FW510-R12_contig_1_1575,K00252,Metabolism,Amino acid metabolism,Lysine degradation,"GCDH, gcdH; glutaryl-CoA dehydrogenase",ko09100,ko09105,ko00310,1.040719181494243,0.35161751782219913,0.08365738059211658,-2.154351045624704,-0.9002998809543408,0.016140214735880683,0.543022900249508,1.0194937316851
2513,FW510-R12_contig_1_1575,K00252,Metabolism,Amino acid metabolism,Tryptophan metabolism,"GCDH, gcdH; glutaryl-CoA dehydrogenase",ko09100,ko09105,ko00380,1.040719181494243,0.35161751782219913,0.08365738059211658,-2.154351045624704,-0.9002998809543408,0.016140214735880683,0.543022900249508,1.0194937316851
2514,FW510-R12_contig_1_1575,K00252,Metabolism,Xenobiotics biodegradation and metabolism,Benzoate degradation,"GCDH, gcdH; glutaryl-CoA dehydrogenase",ko09100,ko09111,ko00362,1.040719181494243,0.35161751782219913,0.08365738059211658,-2.154351045624704,-0.9002998809543408,0.016140214735880683,0.543022900249508,1.0194937316851
2554,FW510-R12_contig_1_1611,K07289,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,Structural,asmA; AsmA,ko09190,ko09193,ko99992,-0.4084588955158408,0.0824949154443055,0.4690149249523442,2.237824886296726,-0.7107871370359802,-1.4285284206334543,-0.22902341008047783,-0.012536863427620209
